TREATMENT_MONTH,GEOGRAPHY_CODE,GEOGRAPHY_NAME,AGE,TREATMENT_CHARGE_BAND,VALUE,STATUS
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Adult,Band 2a,8679,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Adult,Band 2b,2340,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Adult,Band 2c,114,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Adult,Band 3,1689,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Adult,Other,141,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Adult,Urgent Treatment,4656,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Band 1,44110,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Band 2a,12191,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Band 2b,3870,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Band 2c,124,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Band 3,1817,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Other,147,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",All,Urgent Treatment,5669,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Band 1,17361,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Band 2a,3512,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Band 2b,1530,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Band 2c,10,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Band 3,128,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Other,6,Provisional
202505,QK1,"Leicester, Leicestershire and Rutland ICB",Child,Urgent Treatment,1013,Provisional
202505,QKK,South East London ICB,Adult,Band 1,26177,Provisional
202505,QKK,South East London ICB,Adult,Band 2,1,Provisional
202505,QKK,South East London ICB,Adult,Band 2a,12424,Provisional
202505,QKK,South East London ICB,Adult,Band 2b,4498,Provisional
202505,QKK,South East London ICB,Adult,Band 2c,464,Provisional
202505,QKK,South East London ICB,Adult,Band 3,5386,Provisional
202505,QKK,South East London ICB,Adult,Other,154,Provisional
202505,QKK,South East London ICB,Adult,Urgent Treatment,10123,Provisional
202505,QKK,South East London ICB,All,Band 1,45863,Provisional
202505,QKK,South East London ICB,All,Band 2,1,Provisional
202505,QKK,South East London ICB,All,Band 2a,17570,Provisional
202505,QKK,South East London ICB,All,Band 2b,7451,Provisional
202505,QKK,South East London ICB,All,Band 2c,495,Provisional
202505,QKK,South East London ICB,All,Band 3,5789,Provisional
202505,QKK,South East London ICB,All,Other,160,Provisional
202505,QKK,South East London ICB,All,Urgent Treatment,11805,Provisional
202505,QKK,South East London ICB,Child,Band 1,19686,Provisional
202505,QKK,South East London ICB,Child,Band 2a,5146,Provisional
202505,QKK,South East London ICB,Child,Band 2b,2953,Provisional
202505,QKK,South East London ICB,Child,Band 2c,31,Provisional
202505,QKK,South East London ICB,Child,Band 3,403,Provisional
202505,QKK,South East London ICB,Child,Other,6,Provisional
202505,QKK,South East London ICB,Child,Urgent Treatment,1682,Provisional
202505,QKS,Kent And Medway ICB,Adult,Band 1,34103,Provisional
202505,QKS,Kent And Medway ICB,Adult,Band 2,3,Provisional
202505,QKS,Kent And Medway ICB,Adult,Band 2a,12985,Provisional
202505,QKS,Kent And Medway ICB,Adult,Band 2b,3872,Provisional
202505,QKS,Kent And Medway ICB,Adult,Band 2c,169,Provisional
202505,QKS,Kent And Medway ICB,Adult,Band 3,2652,Provisional
202505,QKS,Kent And Medway ICB,Adult,Other,124,Provisional
202505,QKS,Kent And Medway ICB,Adult,Urgent Treatment,6982,Provisional
202505,QKS,Kent And Medway ICB,All,Band 1,59348,Provisional
202505,QKS,Kent And Medway ICB,All,Band 2,3,Provisional
202505,QKS,Kent And Medway ICB,All,Band 2a,18255,Provisional
202505,QKS,Kent And Medway ICB,All,Band 2b,6594,Provisional
202505,QKS,Kent And Medway ICB,All,Band 2c,189,Provisional
202505,QKS,Kent And Medway ICB,All,Band 3,2853,Provisional
202505,QKS,Kent And Medway ICB,All,Other,130,Provisional
202505,QKS,Kent And Medway ICB,All,Urgent Treatment,8666,Provisional
202505,QKS,Kent And Medway ICB,Child,Band 1,25245,Provisional
202505,QKS,Kent And Medway ICB,Child,Band 2a,5270,Provisional
202505,QKS,Kent And Medway ICB,Child,Band 2b,2722,Provisional
202505,QKS,Kent And Medway ICB,Child,Band 2c,20,Provisional
202505,QKS,Kent And Medway ICB,Child,Band 3,201,Provisional
202505,QKS,Kent And Medway ICB,Child,Other,6,Provisional
202505,QKS,Kent And Medway ICB,Child,Urgent Treatment,1684,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Band 1,34845,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Band 2a,9898,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Band 2b,3061,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Band 2c,201,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Band 3,2294,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Other,102,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Adult,Urgent Treatment,6973,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Band 1,58777,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Band 2,1,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Band 2a,14516,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Band 2b,4799,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Band 2c,219,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Band 3,2519,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Other,104,Provisional
202505,QM7,Hertfordshire and West Essex ICB,All,Urgent Treatment,8408,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Band 1,23932,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Band 2,1,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Band 2a,4618,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Band 2b,1738,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Band 2c,18,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Band 3,225,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Other,2,Provisional
202505,QM7,Hertfordshire and West Essex ICB,Child,Urgent Treatment,1435,Provisional
202505,QMF,North East London ICB,Adult,Band 1,23400,Provisional
202505,QMF,North East London ICB,Adult,Band 2,1,Provisional
202505,QMF,North East London ICB,Adult,Band 2a,13497,Provisional
202505,QMF,North East London ICB,Adult,Band 2b,4356,Provisional
202505,QMF,North East London ICB,Adult,Band 2c,460,Provisional
202505,QMF,North East London ICB,Adult,Band 3,4158,Provisional
202505,QMF,North East London ICB,Adult,Other,140,Provisional
202505,QMF,North East London ICB,Adult,Urgent Treatment,10967,Provisional
202505,QMF,North East London ICB,All,Band 1,45588,Provisional
202505,QMF,North East London ICB,All,Band 2,1,Provisional
202505,QMF,North East London ICB,All,Band 2a,20761,Provisional
202505,QMF,North East London ICB,All,Band 2b,8345,Provisional
202505,QMF,North East London ICB,All,Band 2c,518,Provisional
202505,QMF,North East London ICB,All,Band 3,4409,Provisional
202505,QMF,North East London ICB,All,Other,142,Provisional
202505,QMF,North East London ICB,All,Urgent Treatment,13282,Provisional
202505,QMF,North East London ICB,Child,Band 1,22188,Provisional
202505,QMF,North East London ICB,Child,Band 2a,7264,Provisional
202505,QMF,North East London ICB,Child,Band 2b,3989,Provisional
202505,QMF,North East London ICB,Child,Band 2c,58,Provisional
202505,QMF,North East London ICB,Child,Band 3,251,Provisional
202505,QMF,North East London ICB,Child,Other,2,Provisional
202505,QMF,North East London ICB,Child,Urgent Treatment,2315,Provisional
202505,QMJ,North Central London ICB,Adult,Band 1,17190,Provisional
202505,QMJ,North Central London ICB,Adult,Band 2,1,Provisional
202505,QMJ,North Central London ICB,Adult,Band 2a,8223,Provisional
202505,QMJ,North Central London ICB,Adult,Band 2b,2871,Provisional
202505,QMJ,North Central London ICB,Adult,Band 2c,448,Provisional
202505,QMJ,North Central London ICB,Adult,Band 3,3538,Provisional
202505,QMJ,North Central London ICB,Adult,Other,96,Provisional
202505,QMJ,North Central London ICB,Adult,Urgent Treatment,7159,Provisional
202505,QMJ,North Central London ICB,All,Band 1,31289,Provisional
202505,QMJ,North Central London ICB,All,Band 2,2,Provisional
202505,QMJ,North Central London ICB,All,Band 2a,12019,Provisional
202505,QMJ,North Central London ICB,All,Band 2b,4973,Provisional
202505,QMJ,North Central London ICB,All,Band 2c,487,Provisional
202505,QMJ,North Central London ICB,All,Band 3,3783,Provisional
202505,QMJ,North Central London ICB,All,Other,102,Provisional
202505,QMJ,North Central London ICB,All,Urgent Treatment,8531,Provisional
202505,QMJ,North Central London ICB,Child,Band 1,14099,Provisional
202505,QMJ,North Central London ICB,Child,Band 2,1,Provisional
202505,QMJ,North Central London ICB,Child,Band 2a,3796,Provisional
202505,QMJ,North Central London ICB,Child,Band 2b,2102,Provisional
202505,QMJ,North Central London ICB,Child,Band 2c,39,Provisional
202505,QMJ,North Central London ICB,Child,Band 3,245,Provisional
202505,QMJ,North Central London ICB,Child,Other,6,Provisional
202505,QMJ,North Central London ICB,Child,Urgent Treatment,1372,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Band 1,17862,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Band 2a,5786,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Band 2b,1808,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Band 2c,105,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Band 3,1207,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Other,190,Provisional
202505,QMM,Norfolk and Waveney ICB,Adult,Urgent Treatment,4135,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Band 1,30412,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Band 2a,7361,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Band 2b,2685,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Band 2c,115,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Band 3,1278,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Other,191,Provisional
202505,QMM,Norfolk and Waveney ICB,All,Urgent Treatment,4844,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Band 1,12550,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Band 2a,1575,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Band 2b,877,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Band 2c,10,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Band 3,71,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Other,1,Provisional
202505,QMM,Norfolk and Waveney ICB,Child,Urgent Treatment,709,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 1,26758,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2a,9642,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2b,2852,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 2c,103,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Band 3,2062,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Other,159,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Adult,Urgent Treatment,4088,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 1,44374,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2a,12975,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2b,4178,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 2c,129,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Band 3,2172,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Other,161,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,All,Urgent Treatment,4944,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 1,17616,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2a,3333,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2b,1326,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 2c,26,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Band 3,110,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Other,2,Provisional
202505,QNC,Staffordshire and Stoke-on-Trent ICB,Child,Urgent Treatment,856,Provisional
202505,QNQ,Frimley ICB,Adult,Band 1,14479,Provisional
202505,QNQ,Frimley ICB,Adult,Band 2a,4425,Provisional
202505,QNQ,Frimley ICB,Adult,Band 2b,1583,Provisional
202505,QNQ,Frimley ICB,Adult,Band 2c,81,Provisional
202505,QNQ,Frimley ICB,Adult,Band 3,1146,Provisional
202505,QNQ,Frimley ICB,Adult,Other,57,Provisional
202505,QNQ,Frimley ICB,Adult,Urgent Treatment,3410,Provisional
202505,QNQ,Frimley ICB,All,Band 1,25125,Provisional
202505,QNQ,Frimley ICB,All,Band 2a,6731,Provisional
202505,QNQ,Frimley ICB,All,Band 2b,2500,Provisional
202505,QNQ,Frimley ICB,All,Band 2c,88,Provisional
202505,QNQ,Frimley ICB,All,Band 3,1262,Provisional
202505,QNQ,Frimley ICB,All,Other,57,Provisional
202505,QNQ,Frimley ICB,All,Urgent Treatment,4106,Provisional
202505,QNQ,Frimley ICB,Child,Band 1,10646,Provisional
202505,QNQ,Frimley ICB,Child,Band 2a,2306,Provisional
202505,QNQ,Frimley ICB,Child,Band 2b,917,Provisional
202505,QNQ,Frimley ICB,Child,Band 2c,7,Provisional
202505,QNQ,Frimley ICB,Child,Band 3,116,Provisional
202505,QNQ,Frimley ICB,Child,Urgent Treatment,696,Provisional
202505,QNX,Sussex ICB,Adult,Band 1,34779,Provisional
202505,QNX,Sussex ICB,Adult,Band 2,1,Provisional
202505,QNX,Sussex ICB,Adult,Band 2a,10943,Provisional
202505,QNX,Sussex ICB,Adult,Band 2b,3758,Provisional
202505,QNX,Sussex ICB,Adult,Band 2c,194,Provisional
202505,QNX,Sussex ICB,Adult,Band 3,3014,Provisional
202505,QNX,Sussex ICB,Adult,Other,264,Provisional
202505,QNX,Sussex ICB,Adult,Urgent Treatment,6844,Provisional
202505,QNX,Sussex ICB,All,Band 1,55770,Provisional
202505,QNX,Sussex ICB,All,Band 2,1,Provisional
202505,QNX,Sussex ICB,All,Band 2a,14885,Provisional
202505,QNX,Sussex ICB,All,Band 2b,5916,Provisional
202505,QNX,Sussex ICB,All,Band 2c,211,Provisional
202505,QNX,Sussex ICB,All,Band 3,3225,Provisional
202505,QNX,Sussex ICB,All,Other,312,Provisional
202505,QNX,Sussex ICB,All,Urgent Treatment,8020,Provisional
202505,QNX,Sussex ICB,Child,Band 1,20991,Provisional
202505,QNX,Sussex ICB,Child,Band 2a,3942,Provisional
202505,QNX,Sussex ICB,Child,Band 2b,2158,Provisional
202505,QNX,Sussex ICB,Child,Band 2c,17,Provisional
202505,QNX,Sussex ICB,Child,Band 3,211,Provisional
202505,QNX,Sussex ICB,Child,Other,48,Provisional
202505,QNX,Sussex ICB,Child,Urgent Treatment,1176,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 1,12011,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2a,3723,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2b,1017,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 2c,49,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Band 3,815,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Other,82,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Adult,Urgent Treatment,1896,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 1,20103,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2a,4849,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2b,1445,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 2c,55,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Band 3,856,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Other,83,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",All,Urgent Treatment,2320,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 1,8092,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2a,1126,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2b,428,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 2c,6,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Band 3,41,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Other,1,Provisional
202505,QOC,"Shropshire, Telford and Wrekin ICB",Child,Urgent Treatment,424,Provisional
202505,QOP,Greater Manchester ICB,Adult,Band 1,67841,Provisional
202505,QOP,Greater Manchester ICB,Adult,Band 2a,26800,Provisional
202505,QOP,Greater Manchester ICB,Adult,Band 2b,7077,Provisional
202505,QOP,Greater Manchester ICB,Adult,Band 2c,417,Provisional
202505,QOP,Greater Manchester ICB,Adult,Band 3,6176,Provisional
202505,QOP,Greater Manchester ICB,Adult,Other,594,Provisional
202505,QOP,Greater Manchester ICB,Adult,Urgent Treatment,18668,Provisional
202505,QOP,Greater Manchester ICB,All,Band 1,117460,Provisional
202505,QOP,Greater Manchester ICB,All,Band 2,1,Provisional
202505,QOP,Greater Manchester ICB,All,Band 2a,36119,Provisional
202505,QOP,Greater Manchester ICB,All,Band 2b,11280,Provisional
202505,QOP,Greater Manchester ICB,All,Band 2c,472,Provisional
202505,QOP,Greater Manchester ICB,All,Band 3,6515,Provisional
202505,QOP,Greater Manchester ICB,All,Other,605,Provisional
202505,QOP,Greater Manchester ICB,All,Urgent Treatment,22525,Provisional
202505,QOP,Greater Manchester ICB,Child,Band 1,49619,Provisional
202505,QOP,Greater Manchester ICB,Child,Band 2,1,Provisional
202505,QOP,Greater Manchester ICB,Child,Band 2a,9319,Provisional
202505,QOP,Greater Manchester ICB,Child,Band 2b,4203,Provisional
202505,QOP,Greater Manchester ICB,Child,Band 2c,55,Provisional
202505,QOP,Greater Manchester ICB,Child,Band 3,339,Provisional
202505,QOP,Greater Manchester ICB,Child,Other,11,Provisional
202505,QOP,Greater Manchester ICB,Child,Urgent Treatment,3857,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Band 1,33250,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Band 2,5,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Band 2a,13215,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Band 2b,3153,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Band 2c,145,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Band 3,2144,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Other,322,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Adult,Urgent Treatment,8108,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Band 1,58547,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Band 2,5,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Band 2a,17107,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Band 2b,4700,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Band 2c,165,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Band 3,2284,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Other,327,Provisional
202505,QOQ,Humber and North Yorkshire ICB,All,Urgent Treatment,9431,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Band 1,25297,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Band 2a,3892,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Band 2b,1547,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Band 2c,20,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Band 3,140,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Other,5,Provisional
202505,QOQ,Humber and North Yorkshire ICB,Child,Urgent Treatment,1323,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 1,15709,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2a,4867,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2b,1285,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 2c,100,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Band 3,893,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Other,61,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Adult,Urgent Treatment,2980,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 1,27807,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2a,6614,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2b,2017,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 2c,116,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Band 3,971,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Other,65,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",All,Urgent Treatment,3620,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 1,12098,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2a,1747,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2b,732,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 2c,16,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Band 3,78,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Other,4,Provisional
202505,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",Child,Urgent Treatment,640,Provisional
202505,QPM,Northamptonshire ICB,Adult,Band 1,12024,Provisional
202505,QPM,Northamptonshire ICB,Adult,Band 2a,4667,Provisional
202505,QPM,Northamptonshire ICB,Adult,Band 2b,1307,Provisional
202505,QPM,Northamptonshire ICB,Adult,Band 2c,52,Provisional
202505,QPM,Northamptonshire ICB,Adult,Band 3,842,Provisional
202505,QPM,Northamptonshire ICB,Adult,Other,67,Provisional
202505,QPM,Northamptonshire ICB,Adult,Urgent Treatment,2203,Provisional
202505,QPM,Northamptonshire ICB,All,Band 1,21974,Provisional
202505,QPM,Northamptonshire ICB,All,Band 2,1,Provisional
202505,QPM,Northamptonshire ICB,All,Band 2a,6463,Provisional
202505,QPM,Northamptonshire ICB,All,Band 2b,2348,Provisional
202505,QPM,Northamptonshire ICB,All,Band 2c,58,Provisional
202505,QPM,Northamptonshire ICB,All,Band 3,895,Provisional
202505,QPM,Northamptonshire ICB,All,Other,69,Provisional
202505,QPM,Northamptonshire ICB,All,Urgent Treatment,2748,Provisional
202505,QPM,Northamptonshire ICB,Child,Band 1,9950,Provisional
202505,QPM,Northamptonshire ICB,Child,Band 2,1,Provisional
202505,QPM,Northamptonshire ICB,Child,Band 2a,1796,Provisional
202505,QPM,Northamptonshire ICB,Child,Band 2b,1041,Provisional
202505,QPM,Northamptonshire ICB,Child,Band 2c,6,Provisional
202505,QPM,Northamptonshire ICB,Child,Band 3,53,Provisional
202505,QPM,Northamptonshire ICB,Child,Other,2,Provisional
202505,QPM,Northamptonshire ICB,Child,Urgent Treatment,545,Provisional
202505,QR1,Gloucestershire ICB,Adult,Band 1,9665,Provisional
202505,QR1,Gloucestershire ICB,Adult,Band 2a,3035,Provisional
202505,QR1,Gloucestershire ICB,Adult,Band 2b,1290,Provisional
202505,QR1,Gloucestershire ICB,Adult,Band 2c,64,Provisional
202505,QR1,Gloucestershire ICB,Adult,Band 3,638,Provisional
202505,QR1,Gloucestershire ICB,Adult,Other,88,Provisional
202505,QR1,Gloucestershire ICB,Adult,Urgent Treatment,1584,Provisional
202505,QR1,Gloucestershire ICB,All,Band 1,17570,Provisional
202505,QR1,Gloucestershire ICB,All,Band 2a,4284,Provisional
202505,QR1,Gloucestershire ICB,All,Band 2b,1810,Provisional
202505,QR1,Gloucestershire ICB,All,Band 2c,68,Provisional
202505,QR1,Gloucestershire ICB,All,Band 3,679,Provisional
202505,QR1,Gloucestershire ICB,All,Other,94,Provisional
202505,QR1,Gloucestershire ICB,All,Urgent Treatment,1940,Provisional
202505,QR1,Gloucestershire ICB,Child,Band 1,7905,Provisional
202505,QR1,Gloucestershire ICB,Child,Band 2a,1249,Provisional
202505,QR1,Gloucestershire ICB,Child,Band 2b,520,Provisional
202505,QR1,Gloucestershire ICB,Child,Band 2c,4,Provisional
202505,QR1,Gloucestershire ICB,Child,Band 3,41,Provisional
202505,QR1,Gloucestershire ICB,Child,Other,6,Provisional
202505,QR1,Gloucestershire ICB,Child,Urgent Treatment,356,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 1,34206,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2a,9747,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2b,3332,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 2c,210,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Band 3,2615,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Other,136,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Adult,Urgent Treatment,6790,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Band 1,56702,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Band 2a,13515,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Band 2b,5647,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Band 2c,227,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Band 3,2806,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Other,140,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,All,Urgent Treatment,8008,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Band 1,22496,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2a,3768,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2b,2315,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Band 2c,17,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Band 3,191,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Other,4,Provisional
202505,QRL,Hampshire and Isle Of Wight ICB,Child,Urgent Treatment,1218,Provisional
202505,QRV,North West London ICB,Adult,Band 1,28271,Provisional
202505,QRV,North West London ICB,Adult,Band 2a,13482,Provisional
